country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
Australia,1995,94.86145,5.638905,,,,8.472281
Australia,1996,98.62147,6.317506,,,,8.506114
Australia,1997,106.6224,2.936676,,,,8.362488
Australia,1998,114.0952,3.603118,,,,7.677428999999999
Australia,1999,120.429,1.888844,,,,6.873791000000001
Australia,2000,125.2092,5.489816,,,,6.285546
Australia,2001,130.5223,5.170806,,,,6.742172999999999
Australia,2002,150.0406,3.6334239999999998,,,,6.368911
Australia,2003,161.5096,4.3395150000000005,,,,5.92842
Australia,2004,171.8057,3.4185809999999996,,,,5.3967339999999995
Australia,2005,181.8293,4.108213,,,60.0,5.033881
Australia,2006,186.9583,5.25018,,,64.0,4.78524
Australia,2007,189.7027,6.134464,,,67.0,4.379151
Australia,2008,183.4667,5.4118699999999995,,,72.0,4.23433
Australia,2009,189.4346,0.712338,,,,5.560385
Australia,2010,187.3372,7.812032,,,78.92,5.2133400000000005
Australia,2011,185.9569,2.7852259999999998,,,,5.081195
Australia,2012,187.2603,3.054148,0-17,0.129,83.0,5.223376
Australia,2012,187.2603,3.054148,total,0.14,83.0,5.223376
Australia,2012,187.2603,3.054148,18-65,0.107,83.0,5.223376
Australia,2012,187.2603,3.054148,66+,0.335,83.0,5.223376
Australia,2013,187.7718,2.9209549999999997,,,,5.66194
Australia,2014,191.8578,1.182617,0-17,0.13,85.89,6.077244
Australia,2014,191.8578,1.182617,total,0.128,85.89,6.077244
Australia,2014,191.8578,1.182617,18-65,0.102,85.89,6.077244
Australia,2014,191.8578,1.182617,66+,0.257,85.89,6.077244
Australia,2015,199.3722,2.6819509999999998,,,,6.056423000000001
Australia,2016,206.6359,-0.260905,0-17,0.125,86.11,5.710301
Australia,2016,206.6359,-0.260905,total,0.121,86.11,5.710301
Australia,2016,206.6359,-0.260905,18-65,0.094,86.11,5.710301
Australia,2016,206.6359,-0.260905,66+,0.23199999999999998,86.11,5.710301
Australia,2017,212.8164,1.896506,,,,5.59376
Australia,2018,216.8332,,0-17,0.133,,5.299829
Australia,2018,216.8332,,total,0.124,,5.299829
Australia,2018,216.8332,,18-65,0.096,,5.299829
Australia,2018,216.8332,,66+,0.237,,5.299829
Austria,1995,65.85123,,,,,3.699785
Austria,1996,68.45939,-0.031777,,,,4.139831
Austria,1997,70.87100000000001,0.7103619999999999,,,,4.242406
Austria,1998,70.46921,3.820385,,,,4.235766
Austria,1999,73.53783,1.918016,,,,3.727968
Austria,2000,75.41841,2.617126,,,,3.533025
Austria,2001,77.01186,1.991982,,,,3.5908599999999997
Austria,2002,78.95232,2.389616,,,,3.951978
Austria,2003,79.08277,2.177083,,,,4.286487
Austria,2004,81.19778000000001,1.6501150000000002,,,,5.49025
Austria,2005,87.18607,2.7890580000000003,,,46.6887,5.628417
Austria,2006,88.55872,3.966906,,,52.2965,5.246718
Austria,2007,88.36625,3.148747,0-17,0.09699999999999999,59.623000000000005,4.8589519999999995
Austria,2007,88.36625,3.148747,total,0.09699999999999999,59.623000000000005,4.8589519999999995
Austria,2007,88.36625,3.148747,18-65,0.08800000000000001,59.623000000000005,4.8589519999999995
Austria,2007,88.36625,3.148747,66+,0.133,59.623000000000005,4.8589519999999995
Austria,2008,89.79839,3.0423240000000003,0-17,0.098,68.92,4.129104
Austria,2008,89.79839,3.0423240000000003,total,0.09300000000000001,68.92,4.129104
Austria,2008,89.79839,3.0423240000000003,18-65,0.083,68.92,4.129104
Austria,2008,89.79839,3.0423240000000003,66+,0.127,68.92,4.129104
Austria,2009,90.11239,4.226997,0-17,0.11,69.7507,5.298988
Austria,2009,90.11239,4.226997,total,0.096,69.7507,5.298988
Austria,2009,90.11239,4.226997,18-65,0.086,69.7507,5.298988
Austria,2009,90.11239,4.226997,66+,0.11599999999999999,69.7507,5.298988
Austria,2010,93.71614,1.116817,0-17,0.1,72.8891,4.821680000000001
Austria,2010,93.71614,1.116817,total,0.08900000000000001,72.8891,4.821680000000001
Austria,2010,93.71614,1.116817,18-65,0.079,72.8891,4.821680000000001
Austria,2010,93.71614,1.116817,66+,0.113,72.8891,4.821680000000001
Austria,2011,93.2784,2.0352189999999997,0-17,0.092,75.4407,4.566622
Austria,2011,93.2784,2.0352189999999997,total,0.091,75.4407,4.566622
Austria,2011,93.2784,2.0352189999999997,18-65,0.087,75.4407,4.566622
Austria,2011,93.2784,2.0352189999999997,66+,0.10800000000000001,75.4407,4.566622
Austria,2012,91.04684,3.724269,0-17,0.10400000000000001,79.2846,4.863267
Austria,2012,91.04684,3.724269,total,0.096,79.2846,4.863267
Austria,2012,91.04684,3.724269,18-65,0.08900000000000001,79.2846,4.863267
Austria,2012,91.04684,3.724269,66+,0.113,79.2846,4.863267
Austria,2013,90.82967,2.925548,0-17,0.10400000000000001,80.8626,5.336031
Austria,2013,90.82967,2.925548,total,0.09,80.8626,5.336031
Austria,2013,90.82967,2.925548,18-65,0.084,80.8626,5.336031
Austria,2013,90.82967,2.925548,66+,0.099,80.8626,5.336031
Austria,2014,90.48385999999999,2.2211369999999997,0-17,0.10800000000000001,80.9946,5.621219
Austria,2014,90.48385999999999,2.2211369999999997,total,0.091,80.9946,5.621219
Austria,2014,90.48385999999999,2.2211369999999997,18-65,0.087,80.9946,5.621219
Austria,2014,90.48385999999999,2.2211369999999997,66+,0.09,80.9946,5.621219
Austria,2015,92.05358000000001,3.287842,0-17,0.096,82.416,5.723468
Austria,2015,92.05358000000001,3.287842,total,0.087,82.416,5.723468
Austria,2015,92.05358000000001,3.287842,18-65,0.087,82.416,5.723468
Austria,2015,92.05358000000001,3.287842,66+,0.078,82.416,5.723468
Austria,2016,92.06706,1.540303,0-17,0.115,85.0929,6.0140709999999995
Austria,2016,92.06706,1.540303,total,0.098,85.0929,6.0140709999999995
Austria,2016,92.06706,1.540303,18-65,0.095,85.0929,6.0140709999999995
Austria,2016,92.06706,1.540303,66+,0.08800000000000001,85.0929,6.0140709999999995
Austria,2017,90.79732,2.383763,0-17,0.115,88.79243000000001,5.500528
Austria,2017,90.79732,2.383763,total,0.094,88.79243000000001,5.500528
Austria,2017,90.79732,2.383763,18-65,0.08800000000000001,88.79243000000001,5.500528
Austria,2017,90.79732,2.383763,66+,0.09699999999999999,88.79243000000001,5.500528
Austria,2018,90.27317,2.885297,,,88.77524,4.848801
Belgium,1995,65.32884,,,,,
Belgium,1996,68.81667,2.222327,,,,
Belgium,1997,71.99961,2.5855069999999998,,,,
Belgium,1998,71.44411,1.695634,,,,
Belgium,1999,73.2928,3.26193,,,,8.561709
Belgium,2000,71.44542,1.1326690000000001,,,,7.00965
Belgium,2001,67.32359,3.996255,,,,6.607931
Belgium,2002,68.94025,3.707881,,,,7.511277000000001
Belgium,2003,70.9725,1.4147889999999999,,,,8.172144
Belgium,2004,75.30256999999999,2.1135580000000003,0-17,0.09699999999999999,,8.387378
Belgium,2004,75.30256999999999,2.1135580000000003,total,0.086,,8.387378
Belgium,2004,75.30256999999999,2.1135580000000003,18-65,0.07200000000000001,,8.387378
Belgium,2004,75.30256999999999,2.1135580000000003,66+,0.127,,8.387378
Belgium,2005,80.51897,2.375334,0-17,0.094,50.1575,8.438975
Belgium,2005,80.51897,2.375334,total,0.092,50.1575,8.438975
Belgium,2005,80.51897,2.375334,18-65,0.076,50.1575,8.438975
Belgium,2005,80.51897,2.375334,66+,0.156,50.1575,8.438975
Belgium,2006,84.01609,3.014482,0-17,0.11,53.9597,8.249064
Belgium,2006,84.01609,3.014482,total,0.10099999999999999,53.9597,8.249064
Belgium,2006,84.01609,3.014482,18-65,0.083,53.9597,8.249064
Belgium,2006,84.01609,3.014482,66+,0.165,53.9597,8.249064
Belgium,2007,87.73544,3.401704,0-17,0.102,60.163999999999994,7.459264
Belgium,2007,87.73544,3.401704,total,0.09300000000000001,60.163999999999994,7.459264
Belgium,2007,87.73544,3.401704,18-65,0.077,60.163999999999994,7.459264
Belgium,2007,87.73544,3.401704,66+,0.14300000000000002,60.163999999999994,7.459264
Belgium,2008,90.04876999999999,4.300976,0-17,0.11199999999999999,63.6276,6.970808
Belgium,2008,90.04876999999999,4.300976,total,0.094,63.6276,6.970808
Belgium,2008,90.04876999999999,4.300976,18-65,0.081,63.6276,6.970808
Belgium,2008,90.04876999999999,4.300976,66+,0.128,63.6276,6.970808
Belgium,2009,92.82834,2.989034,0-17,0.129,67.4352,7.906314
Belgium,2009,92.82834,2.989034,total,0.098,67.4352,7.906314
Belgium,2009,92.82834,2.989034,18-65,0.08199999999999999,67.4352,7.906314
Belgium,2009,92.82834,2.989034,66+,0.121,67.4352,7.906314
Belgium,2010,97.41507,1.303239,0-17,0.133,72.7371,8.293047999999999
Belgium,2010,97.41507,1.303239,total,0.099,72.7371,8.293047999999999
Belgium,2010,97.41507,1.303239,18-65,0.085,72.7371,8.293047999999999
Belgium,2010,97.41507,1.303239,66+,0.113,72.7371,8.293047999999999
Belgium,2011,102.6412,2.347495,0-17,0.11,76.5078,7.1397949999999994
Belgium,2011,102.6412,2.347495,total,0.09699999999999999,76.5078,7.1397949999999994
Belgium,2011,102.6412,2.347495,18-65,0.08900000000000001,76.5078,7.1397949999999994
Belgium,2011,102.6412,2.347495,66+,0.111,76.5078,7.1397949999999994
Belgium,2012,103.0443,3.337158,0-17,0.114,77.7137,7.5379309999999995
Belgium,2012,103.0443,3.337158,total,0.1,77.7137,7.5379309999999995
Belgium,2012,103.0443,3.337158,18-65,0.096,77.7137,7.5379309999999995
Belgium,2012,103.0443,3.337158,66+,0.099,77.7137,7.5379309999999995
Belgium,2013,104.7668,2.6934299999999998,0-17,0.125,80.0478,8.425185
Belgium,2013,104.7668,2.6934299999999998,total,0.098,80.0478,8.425185
Belgium,2013,104.7668,2.6934299999999998,18-65,0.092,80.0478,8.425185
Belgium,2013,104.7668,2.6934299999999998,66+,0.085,80.0478,8.425185
Belgium,2014,109.2393,1.131721,0-17,0.109,82.8041,8.52289
Belgium,2014,109.2393,1.131721,total,0.091,82.8041,8.52289
Belgium,2014,109.2393,1.131721,18-65,0.08800000000000001,82.8041,8.52289
Belgium,2014,109.2393,1.131721,66+,0.078,82.8041,8.52289
Belgium,2015,111.6695,0.348828,0-17,0.11,81.825,8.481071
Belgium,2015,111.6695,0.348828,total,0.098,81.825,8.481071
Belgium,2015,111.6695,0.348828,18-65,0.095,81.825,8.481071
Belgium,2015,111.6695,0.348828,66+,0.095,81.825,8.481071
Belgium,2016,112.5323,0.286999,0-17,0.12300000000000001,84.7857,7.833328999999999
Belgium,2016,112.5323,0.286999,total,0.098,84.7857,7.833328999999999
Belgium,2016,112.5323,0.286999,18-65,0.09300000000000001,84.7857,7.833328999999999
Belgium,2016,112.5323,0.286999,66+,0.084,84.7857,7.833328999999999
Belgium,2017,113.5038,1.487209,0-17,0.132,85.96844,7.088736
Belgium,2017,113.5038,1.487209,total,0.102,85.96844,7.088736
Belgium,2017,113.5038,1.487209,18-65,0.09699999999999999,85.96844,7.088736
Belgium,2017,113.5038,1.487209,66+,0.08800000000000001,85.96844,7.088736
Belgium,2018,114.9683,1.621467,,,87.27254,5.949855
Czech Republic,1995,28.78766,,,,,
Czech Republic,1996,21.66229,17.54584,,,,
Czech Republic,1997,20.647129999999997,10.110257,,,,
Czech Republic,1998,19.399070000000002,7.5214929999999995,,,,6.476871
Czech Republic,1999,20.55857,4.984163,,,,8.755593
Czech Republic,2000,21.754379999999998,7.438781,,,,8.823602000000001
Czech Republic,2001,22.30066,13.686491,,,,8.165375
Czech Republic,2002,27.124340000000004,8.253356,,,,7.313614
Czech Republic,2003,29.37438,8.604395,,,,7.812036999999999
Czech Republic,2004,34.20975,6.699178999999999,0-17,0.102,,8.322025
Czech Republic,2004,34.20975,6.699178999999999,total,0.057999999999999996,,8.322025
Czech Republic,2004,34.20975,6.699178999999999,18-65,0.052000000000000005,,8.322025
Czech Republic,2004,34.20975,6.699178999999999,66+,0.022000000000000002,,8.322025
Czech Republic,2005,39.510690000000004,3.5241480000000003,0-17,0.096,19.0517,7.928005000000001
Czech Republic,2005,39.510690000000004,3.5241480000000003,total,0.055,19.0517,7.928005000000001
Czech Republic,2005,39.510690000000004,3.5241480000000003,18-65,0.049,19.0517,7.928005000000001
Czech Republic,2005,39.510690000000004,3.5241480000000003,66+,0.024,19.0517,7.928005000000001
Czech Republic,2006,43.66888,6.816038000000001,0-17,0.09699999999999999,29.2505,7.148034
Czech Republic,2006,43.66888,6.816038000000001,total,0.055999999999999994,29.2505,7.148034
Czech Republic,2006,43.66888,6.816038000000001,18-65,0.05,29.2505,7.148034
Czech Republic,2006,43.66888,6.816038000000001,66+,0.027000000000000003,29.2505,7.148034
Czech Republic,2007,53.196380000000005,6.36894,0-17,0.087,35.1211,5.321516
Czech Republic,2007,53.196380000000005,6.36894,total,0.055,35.1211,5.321516
Czech Republic,2007,53.196380000000005,6.36894,18-65,0.049,35.1211,5.321516
Czech Republic,2007,53.196380000000005,6.36894,66+,0.040999999999999995,35.1211,5.321516
Czech Republic,2008,59.06403,3.937931,0-17,0.09300000000000001,45.8625,4.3923559999999995
Czech Republic,2008,59.06403,3.937931,total,0.059000000000000004,45.8625,4.3923559999999995
Czech Republic,2008,59.06403,3.937931,18-65,0.052000000000000005,45.8625,4.3923559999999995
Czech Republic,2008,59.06403,3.937931,66+,0.046,45.8625,4.3923559999999995
Czech Republic,2009,60.59196,-0.420415,0-17,0.107,54.1836,6.6587320000000005
Czech Republic,2009,60.59196,-0.420415,total,0.06,54.1836,6.6587320000000005
Czech Republic,2009,60.59196,-0.420415,18-65,0.054000000000000006,54.1836,6.6587320000000005
Czech Republic,2009,60.59196,-0.420415,66+,0.027999999999999997,54.1836,6.6587320000000005
Czech Republic,2010,62.02726,2.0867400000000003,0-17,0.106,60.5179,7.279707000000001
Czech Republic,2010,62.02726,2.0867400000000003,total,0.065,60.5179,7.279707000000001
Czech Republic,2010,62.02726,2.0867400000000003,18-65,0.06,60.5179,7.279707000000001
Czech Republic,2010,62.02726,2.0867400000000003,66+,0.034,60.5179,7.279707000000001
Czech Republic,2011,64.64095,2.221425,0-17,0.096,66.6342,6.711369
Czech Republic,2011,64.64095,2.221425,total,0.059000000000000004,66.6342,6.711369
Czech Republic,2011,64.64095,2.221425,18-65,0.057,66.6342,6.711369
Czech Republic,2011,64.64095,2.221425,66+,0.025,66.6342,6.711369
Czech Republic,2012,65.81156999999999,2.426445,0-17,0.08199999999999999,72.5515,6.977849000000001
Czech Republic,2012,65.81156999999999,2.426445,total,0.052000000000000005,72.5515,6.977849000000001
Czech Republic,2012,65.81156999999999,2.426445,18-65,0.05,72.5515,6.977849000000001
Czech Republic,2012,65.81156999999999,2.426445,66+,0.023,72.5515,6.977849000000001
Czech Republic,2013,68.30981,-0.003573,0-17,0.10099999999999999,72.6166,6.953799000000001
Czech Republic,2013,68.30981,-0.003573,total,0.059000000000000004,72.6166,6.953799000000001
Czech Republic,2013,68.30981,-0.003573,18-65,0.055,72.6166,6.953799000000001
Czech Republic,2013,68.30981,-0.003573,66+,0.026000000000000002,72.6166,6.953799000000001
Czech Republic,2014,66.66041,1.8361990000000001,0-17,0.102,77.9899,6.109115
Czech Republic,2014,66.66041,1.8361990000000001,total,0.059000000000000004,77.9899,6.109115
Czech Republic,2014,66.66041,1.8361990000000001,18-65,0.053,77.9899,6.109115
Czech Republic,2014,66.66041,1.8361990000000001,66+,0.037000000000000005,77.9899,6.109115
Czech Republic,2015,67.1994,4.295472,0-17,0.10400000000000001,78.9753,5.046221
Czech Republic,2015,67.1994,4.295472,total,0.064,78.9753,5.046221
Czech Republic,2015,67.1994,4.295472,18-65,0.057999999999999996,78.9753,5.046221
Czech Republic,2015,67.1994,4.295472,66+,0.042,78.9753,5.046221
Czech Republic,2016,68.78602,2.526686,0-17,0.085,81.65,3.9520489999999997
Czech Republic,2016,68.78602,2.526686,total,0.055999999999999994,81.65,3.9520489999999997
Czech Republic,2016,68.78602,2.526686,18-65,0.05,81.65,3.9520489999999997
Czech Republic,2016,68.78602,2.526686,66+,0.046,81.65,3.9520489999999997
Czech Republic,2017,65.71616,6.263173,0-17,0.068,83.23511500000001,2.8908169999999997
Czech Republic,2017,65.71616,6.263173,total,0.055999999999999994,83.23511500000001,2.8908169999999997
Czech Republic,2017,65.71616,6.263173,18-65,0.047,83.23511500000001,2.8908169999999997
Czech Republic,2017,65.71616,6.263173,66+,0.07400000000000001,83.23511500000001,2.8908169999999997
Czech Republic,2018,70.00005999999999,8.077522,,,86.35741,2.243518
Denmark,1995,192.7977,2.592562,,,,7.09748
Denmark,1996,200.1547,4.8007349999999995,,,,6.903341
Denmark,1997,213.49099999999999,1.533128,,,,6.157914
Denmark,1998,221.4437,3.233335,,,,5.536391
Denmark,1999,225.5847,2.661273,,,,5.586067
Denmark,2000,232.1425,2.998343,,,,4.6259559999999995
Denmark,2001,236.7646,3.5840099999999997,,,,4.606088
Denmark,2002,242.52,4.508712999999999,,,,4.586689
Denmark,2003,247.9129,3.8153059999999996,,,,5.406289
Denmark,2004,261.5377,3.082767,,,,5.507644
Denmark,2005,281.7372,3.4481839999999995,,,74.9174,4.830782
Denmark,2006,299.3419,3.0859669999999997,,,78.7298,3.8985819999999998
Denmark,2007,324.6386,5.05077,,,78.0544,3.7989699999999997
Denmark,2008,339.7779,3.6389989999999997,,,81.8811,3.6836910000000005
Denmark,2009,339.7609,3.615065,,,82.53399999999999,6.411551
Denmark,2010,326.155,2.7848,,,86.0984,7.747934
Denmark,2011,319.9125,0.38011,0-17,0.035,90.0828,7.769597999999999
Denmark,2011,319.9125,0.38011,total,0.057999999999999996,90.0828,7.769597999999999
Denmark,2011,319.9125,0.38011,18-65,0.066,90.0828,7.769597999999999
Denmark,2011,319.9125,0.38011,66+,0.057999999999999996,90.0828,7.769597999999999
Denmark,2012,314.2155,2.692026,0-17,0.027000000000000003,91.9976,7.7976529999999995
Denmark,2012,314.2155,2.692026,total,0.054000000000000006,91.9976,7.7976529999999995
Denmark,2012,314.2155,2.692026,18-65,0.065,91.9976,7.7976529999999995
Denmark,2012,314.2155,2.692026,66+,0.046,91.9976,7.7976529999999995
Denmark,2013,305.8037,1.4903520000000001,0-17,0.027000000000000003,92.7135,7.382339
Denmark,2013,305.8037,1.4903520000000001,total,0.054000000000000006,92.7135,7.382339
Denmark,2013,305.8037,1.4903520000000001,18-65,0.067,92.7135,7.382339
Denmark,2013,305.8037,1.4903520000000001,66+,0.038,92.7135,7.382339
Denmark,2014,305.774,2.31338,0-17,0.028999999999999998,93.1202,6.927884
Denmark,2014,305.774,2.31338,total,0.055,93.1202,6.927884
Denmark,2014,305.774,2.31338,18-65,0.07,93.1202,6.927884
Denmark,2014,305.774,2.31338,66+,0.032,93.1202,6.927884
Denmark,2015,293.0566,2.5491639999999998,0-17,0.028999999999999998,91.74,6.278275
Denmark,2015,293.0566,2.5491639999999998,total,0.055,91.74,6.278275
Denmark,2015,293.0566,2.5491639999999998,18-65,0.07,91.74,6.278275
Denmark,2015,293.0566,2.5491639999999998,66+,0.031,91.74,6.278275
Denmark,2016,288.3593,0.590222,0-17,0.037000000000000005,94.3436,5.988536
Denmark,2016,288.3593,0.590222,total,0.057999999999999996,94.3436,5.988536
Denmark,2016,288.3593,0.590222,18-65,0.073,94.3436,5.988536
Denmark,2016,288.3593,0.590222,66+,0.03,94.3436,5.988536
Denmark,2017,286.4685,1.9072779999999998,,,97.00071,5.833254
Denmark,2018,281.3254,3.301507,,,92.66405999999999,5.132676999999999
Finland,1995,73.46715999999999,3.2905379999999997,0-17,0.02,,
Finland,1995,73.46715999999999,3.2905379999999997,total,0.042,,
Finland,1995,73.46715999999999,3.2905379999999997,18-65,0.047,,
Finland,1995,73.46715999999999,3.2905379999999997,66+,0.054000000000000006,,
Finland,1996,68.20260999999999,2.838808,0-17,0.021,,
Finland,1996,68.20260999999999,2.838808,total,0.046,,
Finland,1996,68.20260999999999,2.838808,18-65,0.051,,
Finland,1996,68.20260999999999,2.838808,66+,0.066,,
Finland,1997,62.38225,1.618411,0-17,0.027000000000000003,,
Finland,1997,62.38225,1.618411,total,0.048,,
Finland,1997,62.38225,1.618411,18-65,0.051,,
Finland,1997,62.38225,1.618411,66+,0.065,,
Finland,1998,63.93,4.972391,0-17,0.027000000000000003,,11.41814
Finland,1998,63.93,4.972391,total,0.05,,11.41814
Finland,1998,63.93,4.972391,18-65,0.053,,11.41814
Finland,1998,63.93,4.972391,66+,0.075,,11.41814
Finland,1999,64.83525,3.6519559999999998,0-17,0.031,,10.21153
Finland,1999,64.83525,3.6519559999999998,total,0.052000000000000005,,10.21153
Finland,1999,64.83525,3.6519559999999998,18-65,0.054000000000000006,,10.21153
Finland,1999,64.83525,3.6519559999999998,66+,0.08,,10.21153
Finland,2000,67.60422,4.361975,0-17,0.03,,9.800185
Finland,2000,67.60422,4.361975,total,0.053,,9.800185
Finland,2000,67.60422,4.361975,18-65,0.055,,9.800185
Finland,2000,67.60422,4.361975,66+,0.084,,9.800185
Finland,2001,69.73501999999999,4.303674,0-17,0.04,,9.121559
Finland,2001,69.73501999999999,4.303674,total,0.063,,9.121559
Finland,2001,69.73501999999999,4.303674,18-65,0.066,,9.121559
Finland,2001,69.73501999999999,4.303674,66+,0.09,,9.121559
Finland,2002,74.28116,2.001799,0-17,0.042,,9.081173
Finland,2002,74.28116,2.001799,total,0.062,,9.081173
Finland,2002,74.28116,2.001799,18-65,0.065,,9.081173
Finland,2002,74.28116,2.001799,66+,0.083,,9.081173
Finland,2003,78.52108,2.325191,0-17,0.04,,9.016909
Finland,2003,78.52108,2.325191,total,0.055999999999999994,,9.016909
Finland,2003,78.52108,2.325191,18-65,0.055,,9.016909
Finland,2003,78.52108,2.325191,66+,0.084,,9.016909
Finland,2004,86.56316,3.414595,0-17,0.038,,8.816031
Finland,2004,86.56316,3.414595,total,0.065,,8.816031
Finland,2004,86.56316,3.414595,18-65,0.065,,8.816031
Finland,2004,86.56316,3.414595,66+,0.107,,8.816031
Finland,2005,96.914,4.097053,0-17,0.034,54.1405,8.37867
Finland,2005,96.914,4.097053,total,0.066,54.1405,8.37867
Finland,2005,96.914,4.097053,18-65,0.066,54.1405,8.37867
Finland,2005,96.914,4.097053,66+,0.109,54.1405,8.37867
Finland,2006,107.05,3.463032,0-17,0.039,64.7309,7.714881
Finland,2006,107.05,3.463032,total,0.069,64.7309,7.714881
Finland,2006,107.05,3.463032,18-65,0.071,64.7309,7.714881
Finland,2006,107.05,3.463032,66+,0.105,64.7309,7.714881
Finland,2007,111.8986,3.2853529999999997,0-17,0.052000000000000005,68.7837,6.853992999999999
Finland,2007,111.8986,3.2853529999999997,total,0.078,68.7837,6.853992999999999
Finland,2007,111.8986,3.2853529999999997,18-65,0.073,68.7837,6.853992999999999
Finland,2007,111.8986,3.2853529999999997,66+,0.135,68.7837,6.853992999999999
Finland,2008,114.43700000000001,4.404562,0-17,0.052000000000000005,72.3805,6.362757
Finland,2008,114.43700000000001,4.404562,total,0.079,72.3805,6.362757
Finland,2008,114.43700000000001,4.404562,18-65,0.076,72.3805,6.362757
Finland,2008,114.43700000000001,4.404562,66+,0.129,72.3805,6.362757
Finland,2009,114.8615,3.623842,0-17,0.044000000000000004,77.77600000000001,8.237782000000001
Finland,2009,114.8615,3.623842,total,0.07400000000000001,77.77600000000001,8.237782000000001
Finland,2009,114.8615,3.623842,18-65,0.076,77.77600000000001,8.237782000000001
Finland,2009,114.8615,3.623842,66+,0.107,77.77600000000001,8.237782000000001
Finland,2010,116.7394,1.557834,0-17,0.039,80.5376,8.386981
Finland,2010,116.7394,1.557834,total,0.07200000000000001,80.5376,8.386981
Finland,2010,116.7394,1.557834,18-65,0.077,80.5376,8.386981
Finland,2010,116.7394,1.557834,66+,0.098,80.5376,8.386981
Finland,2011,120.15700000000001,3.421563,0-17,0.04,84.1569,7.7749690000000005
Finland,2011,120.15700000000001,3.421563,total,0.075,84.1569,7.7749690000000005
Finland,2011,120.15700000000001,3.421563,18-65,0.078,84.1569,7.7749690000000005
Finland,2011,120.15700000000001,3.421563,66+,0.109,84.1569,7.7749690000000005
Finland,2012,121.6654,3.32384,0-17,0.028999999999999998,86.7993,7.6818100000000005
Finland,2012,121.6654,3.32384,total,0.065,86.7993,7.6818100000000005
Finland,2012,121.6654,3.32384,18-65,0.07,86.7993,7.6818100000000005
Finland,2012,121.6654,3.32384,66+,0.09300000000000001,86.7993,7.6818100000000005
Finland,2013,122.2347,1.657332,0-17,0.046,89.2364,8.186392
Finland,2013,122.2347,1.657332,total,0.071,89.2364,8.186392
Finland,2013,122.2347,1.657332,18-65,0.078,89.2364,8.186392
Finland,2013,122.2347,1.657332,66+,0.078,89.2364,8.186392
Finland,2014,122.1285,1.1271799999999998,0-17,0.036000000000000004,89.8264,8.657802
Finland,2014,122.1285,1.1271799999999998,total,0.068,89.8264,8.657802
